חודש חישוב,חודש תחולה,חשבות,סמל מוטב,שם מוטב,קוד נושא,תאור נושא,סך הכל מגיע,שולם,הפרש לתשלום,יתרת חוב,יתרת ביצוע החודש,הערות
2/2026,02/2026,מטה,10406544,עירית כפר קרע,604,רכז מעורבות חברתית,6359.05,0,6359.05,0,6359.05
2/2026,01/2026,מטה,10406544,עירית כפר קרע,604,רכז מעורבות חברתית,6359.05,6391.56,-32.51,0,-32.51
2/2026,02/2026,מטה,10406544,עירית כפר קרע,606,משרות דרגות קידום,6229.02,0,6229.02,0,6229.02
2/2026,02/2026,מטה,10406544,עירית כפר קרע,611,גמול רכז הל"ל,701.39,0,701.39,0,701.39
2/2026,01/2026,מטה,10406544,עירית כפר קרע,611,גמול רכז הל"ל,701.39,701.07,0.32,0,0.32
2/2026,09/2025,מטה,10406544,עירית כפר קרע,614,סייעת 2 והעשרה -רשמי,117990.24,118183.84,-193.6,0,-193.6
2/2026,02/2026,מטה,10406544,עירית כפר קרע,614,סייעת 2 והעשרה -רשמי,91057.12,0,91057.12,0,91057.12
2/2026,01/2026,מטה,10406544,עירית כפר קרע,614,סייעת 2 והעשרה -רשמי,91057.12,90904.56,152.56,0,152.56
2/2026,02/2026,מטה,10406544,עירית כפר קרע,631,תכנית ניצנים - גנ"י,158297.92,0,158297.92,0,158297.92
2/2026,01/2026,מטה,10406544,עירית כפר קרע,631,תכנית ניצנים - גנ"י,149707.84,158653.44,-8945.6,0,-8945.6
2/2026,02/2026,מטה,10406544,עירית כפר קרע,632,תכנית ניצנים - בי"ס,66616,0,66616,0,66616
2/2026,01/2026,מטה,10406544,עירית כפר קרע,632,תכנית ניצנים - בי"ס,63011.33,74396,-11384.67,0,-11384.67
2/2026,12/2025,מטה,10406544,עירית כפר קרע,643,מסג.חינוכיות בחופשות,312908.4,312733,175.4,0,175.4
2/2026,12/2025,מטה,10406544,עירית כפר קרע,654,גמול חנ"מ חט"ע,5139.82,7710.08,-2570.26,0,-2570.26
2/2026,11/2025,מטה,10406544,עירית כפר קרע,654,גמול חנ"מ חט"ע,5139.82,7710.08,-2570.26,0,-2570.26
2/2026,10/2025,מטה,10406544,עירית כפר קרע,654,גמול חנ"מ חט"ע,5139.82,7710.08,-2570.26,0,-2570.26
2/2026,09/2025,מטה,10406544,עירית כפר קרע,654,גמול חנ"מ חט"ע,5139.82,7710.08,-2570.26,0,-2570.26
2/2026,02/2026,מטה,10406544,עירית כפר קרע,654,גמול חנ"מ חט"ע,5241.53,0,5241.53,0,5241.53
2/2026,01/2026,מטה,10406544,עירית כפר קרע,654,גמול חנ"מ חט"ע,5241.53,7859.3,-2617.77,0,-2617.77
2/2026,12/2025,מטה,10406544,עירית כפר קרע,660,גמול חונך בחט"ע,305.6,305.61,-0.01,0,-0.01
2/2026,11/2025,מטה,10406544,עירית כפר קרע,660,גמול חונך בחט"ע,305.6,305.61,-0.01,0,-0.01
2/2026,10/2025,מטה,10406544,עירית כפר קרע,660,גמול חונך בחט"ע,305.6,305.61,-0.01,0,-0.01
2/2026,09/2025,מטה,10406544,עירית כפר קרע,660,גמול חונך בחט"ע,305.6,305.61,-0.01,0,-0.01
2/2026,02/2026,מטה,10406544,עירית כפר קרע,660,גמול חונך בחט"ע,311.65,0,311.65,0,311.65
2/2026,01/2026,מטה,10406544,עירית כפר קרע,660,גמול חונך בחט"ע,311.65,311.53,0.12,0,0.12
2/2026,12/2025,מטה,10406544,עירית כפר קרע,682,ל.דפרנצלי בה. הערבית,13652.61,13660.72,-8.11,0,-8.11
2/2026,11/2025,מטה,10406544,עירית כפר קרע,682,ל.דפרנצלי בה. הערבית,13652.61,13660.72,-8.11,0,-8.11
2/2026,10/2025,מטה,10406544,עירית כפר קרע,682,ל.דפרנצלי בה. הערבית,286277.61,286285.72,-8.11,0,-8.11
2/2026,09/2025,מטה,10406544,עירית כפר קרע,682,ל.דפרנצלי בה. הערבית,13652.61,13660.72,-8.11,0,-8.11
2/2026,02/2026,מטה,10406544,עירית כפר קרע,682,ל.דפרנצלי בה. הערבית,13976.19,0,13976.19,0,13976.19
2/2026,01/2026,מטה,10406544,עירית כפר קרע,682,ל.דפרנצלי בה. הערבית,13976.19,13927.51,48.68,0,48.68
2/2026,12/2025,מטה,10406544,עירית כפר קרע,729,רכז מיומנות-עוז לתמו,1257.85,1258.18,-0.33,0,-0.33
2/2026,11/2025,מטה,10406544,עירית כפר קרע,729,רכז מיומנות-עוז לתמו,1257.85,1258.18,-0.33,0,-0.33
2/2026,10/2025,מטה,10406544,עירית כפר קרע,729,רכז מיומנות-עוז לתמו,1257.85,1258.18,-0.33,0,-0.33
2/2026,09/2025,מטה,10406544,עירית כפר קרע,729,רכז מיומנות-עוז לתמו,1257.85,1258.18,-0.33,0,-0.33
2/2026,02/2026,מטה,10406544,עירית כפר קרע,729,רכז מיומנות-עוז לתמו,1284.85,0,1284.85,0,1284.85
2/2026,01/2026,מטה,10406544,עירית כפר קרע,729,רכז מיומנות-עוז לתמו,1284.85,1282.52,2.33,0,2.33
2/2026,02/2026,מטה,10406544,עירית כפר קרע,736,גמול רכז שכבה,4302.87,0,4302.87,0,4302.87
